CONTEC DATA LOGGER
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
4480,3,AIO-163202FX-USB,16,CONTEC0000,1000,1491303963000000,2017/04/04 20:06:03'000"000,125000
ChannelName,DeviceCh,Sequence,Range,ScalingEnabled,MaxScale,MinScale,Option
Channel 1,1,0,0,0,10.000000,-10.000000,0
Channel 2,2,1,0,0,10.000000,-10.000000,0
Channel 3,3,2,0,0,10.000000,-10.000000,0
Data
32761,32785,32932
32759,32788,32936
32763,32781,32933
32763,32790,32936
32764,32784,32928
32765,32786,32931
32763,32786,32935
32762,32783,32935
32764,32784,32937
32763,32788,32931
32765,32784,32931
32761,32777,32936
32759,32782,32934
32753,32782,32931
32755,32785,32937
32758,32792,32936
32762,32794,32938
32762,32784,32937
32761,32783,32937
32761,32788,32938
32763,32785,32936
32762,32783,32934
32760,32781,32937
32765,32777,32931
32766,32783,32933
32770,32784,32937
32769,32782,32929
32762,32777,32939
32762,32785,32935
32758,32787,32935
32767,32790,32940
32765,32790,32936
32771,32793,32931
32766,32789,32938
32766,32783,32935
32763,32778,32941
32767,32777,32943
32762,32779,32940
32763,32780,32934
32768,32789,32940
32761,32782,32934
32763,32778,32939
32762,32781,32934
32765,32778,32938
32761,32777,32936
32762,32779,32933
32765,32781,32931
32763,32777,32933
32766,32770,32936
32767,32784,32931
32768,32780,32932
32767,32784,32932
32767,32791,32930
32768,32797,32936
32771,32783,32940
32766,32784,32933
32768,32788,32931
32764,32781,32931
32764,32781,32940
32764,32777,32943
32763,32784,32941
32764,32787,32937
32765,32786,32939
32764,32785,32938
32763,32777,32939
32764,32787,32944
32764,32787,32936
32768,32777,32934
32769,32780,32941
32772,32784,32943
32768,32780,32945
32768,32782,32941
32771,32783,32938
32769,32791,32939
32768,32781,32936
32764,32788,32940
32764,32785,32940
32765,32788,32934
32763,32783,32936
32771,32789,32933
32769,32788,32939
32767,32785,32938
32770,32787,32938
32768,32781,32942
32765,32784,32935
32773,32790,32939
32774,32784,32944
32771,32786,32945
32770,32784,32944
32768,32784,32941
32766,32778,32941
32771,32786,32938
32772,32786,32936
32766,32787,32931
32767,32784,32942
32766,32779,32939
32767,32780,32939
32771,32788,32935
32771,32786,32937
32767,32790,32942
32771,32782,32943
32771,32785,32943
32765,32785,32935
32765,32780,32939
32766,32785,32938
32768,32795,32934
32777,32792,32935
32771,32785,32940
32776,32788,32936
32770,32786,32943
32775,32780,32942
32770,32775,32939
32773,32781,32936
32771,32785,32941
32768,32792,32943
32772,32782,32937
32770,32784,32938
32771,32782,32935
32767,32784,32937
32770,32786,32939
32773,32789,32939
32771,32788,32932
32766,32784,32933
32764,32784,32942
32769,32783,32934
32767,32789,32938
32775,32789,32933
32770,32783,32932
32769,32782,32941
32770,32784,32939
32770,32783,32941
32770,32782,32943
32771,32788,32938
32765,32786,32943
32769,32781,32943
32769,32784,32944
32764,32786,32944
32767,32788,32939
32772,32787,32940
32770,32785,32940
32768,32783,32941
32766,32790,32943
32770,32788,32942
32766,32786,32943
32767,32784,32935
32770,32781,32934
32766,32784,32939
32767,32781,32936
32765,32782,32939
32770,32788,32937
32767,32785,32937
32769,32791,32935
32771,32786,32939
32773,32782,32935
32769,32779,32932
32768,32786,32940
32767,32780,32934
32768,32778,32940
32769,32786,32940
32770,32782,32941
32769,32785,32940
32767,32782,32937
32770,32783,32937
32771,32786,32937
32770,32784,32937
32772,32786,32941
32770,32779,32938
32775,32778,32936
32768,32782,32941
32768,32783,32940
32771,32781,32936
32765,32786,32934
32770,32778,32938
32766,32781,32942
32764,32786,32943
32763,32788,32940
32764,32789,32943
32765,32786,32939
32767,32780,32940
32769,32788,32934
32768,32784,32937
32762,32779,32937
32764,32779,32939
32767,32784,32939
32768,32782,32936
32766,32781,32932
32765,32789,32936
32763,32787,32932
32769,32787,32934
32765,32790,32938
32770,32783,32943
32769,32777,32941
32767,32779,32937
32765,32779,32936
32764,32783,32934
32770,32787,32933
32767,32784,32932
32768,32785,32929
32766,32787,32934
32767,32793,32935
32768,32789,32936
32765,32787,32935
32769,32785,32938
32767,32781,32934
32769,32784,32934
32763,32782,32933
32766,32778,32940
32764,32784,32933
32767,32789,32935
32769,32784,32938
32769,32785,32935
32766,32779,32937
32767,32784,32939
32764,32786,32938
32771,32786,32933
32768,32782,32936
32767,32784,32933
32764,32788,32938
32765,32785,32932
32765,32784,32927
32765,32778,32933
32769,32783,32927
32773,32786,32934
32768,32789,32932
32766,32785,32938
