CONTEC DATA LOGGER,,,,,,,,
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
35059,35024,35179,,,,,,
35063,35021,35178,,,,,,
35060,35029,35170,,,,,,
35061,35036,35172,,,,,,
35067,35025,35171,,,,,,
35065,35024,35172,,,,,,
35064,35026,35171,,,,,,
35061,35027,35178,,,,,,
35067,35032,35176,,,,,,
35059,35024,35181,,,,,,
35061,35026,35178,,,,,,
35067,35022,35177,,,,,,
35069,35029,35173,,,,,,
35067,35032,35177,,,,,,
35065,35021,35176,,,,,,
35062,35027,35180,,,,,,
35064,35033,35186,,,,,,
35064,35027,35184,,,,,,
35067,35027,35170,,,,,,
35061,35026,35175,,,,,,
35065,35025,35172,,,,,,
35063,35019,35170,,,,,,
35066,35025,35174,,,,,,
35072,35027,35172,,,,,,
35069,35026,35179,,,,,,
35068,35032,35178,,,,,,
35068,35036,35174,,,,,,
35062,35040,35176,,,,,,
35065,35030,35175,,,,,,
35061,35026,35172,,,,,,
35073,35027,35179,,,,,,
35068,35027,35185,,,,,,
35067,35035,35184,,,,,,
35067,35039,35184,,,,,,
35065,35032,35176,,,,,,
35066,35034,35176,,,,,,
35067,35034,35177,,,,,,
35065,35040,35180,,,,,,
35064,35034,35178,,,,,,
35062,35035,35180,,,,,,
35063,35033,35183,,,,,,
35064,35027,35192,,,,,,
35060,35026,35183,,,,,,
35065,35031,35181,,,,,,
35067,35031,35177,,,,,,
35065,35022,35174,,,,,,
35066,35026,35183,,,,,,
35057,35023,35178,,,,,,
35065,35034,35173,,,,,,
35067,35027,35182,,,,,,
35072,35032,35183,,,,,,
35068,35028,35181,,,,,,
35067,35035,35178,,,,,,
35064,35030,35180,,,,,,
35065,35024,35177,,,,,,
35066,35027,35182,,,,,,
35065,35030,35179,,,,,,
35069,35028,35177,,,,,,
35066,35026,35175,,,,,,
35064,35021,35174,,,,,,
35072,35020,35174,,,,,,
35059,35029,35180,,,,,,
35065,35042,35176,,,,,,
35073,35040,35180,,,,,,
35067,35035,35182,,,,,,
35064,35024,35181,,,,,,
35060,35023,35176,,,,,,
35070,35023,35181,,,,,,
35063,35026,35174,,,,,,
35066,35025,35176,,,,,,
35064,35027,35179,,,,,,
35064,35027,35178,,,,,,
35060,35025,35179,,,,,,
35064,35028,35182,,,,,,
35066,35031,35179,,,,,,
35070,35026,35181,,,,,,
35064,35023,35181,,,,,,
35062,35027,35182,,,,,,
35069,35023,35178,,,,,,
35069,35029,35171,,,,,,
35070,35031,35180,,,,,,
35072,35030,35185,,,,,,
35072,35028,35178,,,,,,
35066,35029,35176,,,,,,
35065,35037,35172,,,,,,
35070,35038,35178,,,,,,
35070,35033,35175,,,,,,
35073,35027,35179,,,,,,
35068,35024,35173,,,,,,
35072,35024,35175,,,,,,
35071,35024,35177,,,,,,
35068,35034,35181,,,,,,
35068,35037,35182,,,,,,
35073,35038,35187,,,,,,
35069,35030,35181,,,,,,
35066,35029,35178,,,,,,
35070,35024,35176,,,,,,
35064,35027,35180,,,,,,
35071,35025,35182,,,,,,
35067,35021,35179,,,,,,
35067,35023,35184,,,,,,
35061,35025,35186,,,,,,
35065,35024,35185,,,,,,
35072,35031,35183,,,,,,
35066,35021,35177,,,,,,
35065,35027,35178,,,,,,
35066,35030,35186,,,,,,
35069,35035,35178,,,,,,
35066,35040,35181,,,,,,
35067,35038,35181,,,,,,
35065,35037,35184,,,,,,
35064,35037,35185,,,,,,
35068,35031,35186,,,,,,
35073,35025,35184,,,,,,
35069,35030,35181,,,,,,
35071,35032,35184,,,,,,
35066,35025,35180,,,,,,
35058,35035,35182,,,,,,
35068,35032,35181,,,,,,
35066,35031,35176,,,,,,
35069,35033,35177,,,,,,
35070,35031,35191,,,,,,
35068,35024,35186,,,,,,
35066,35033,35188,,,,,,
35070,35027,35176,,,,,,
35065,35030,35172,,,,,,
35069,35030,35176,,,,,,
35072,35030,35180,,,,,,
35069,35024,35178,,,,,,
35065,35026,35178,,,,,,
35063,35029,35183,,,,,,
35066,35034,35182,,,,,,
35064,35032,35177,,,,,,
35069,35033,35189,,,,,,
35070,35029,35190,,,,,,
35069,35034,35185,,,,,,
35064,35027,35187,,,,,,
35067,35023,35185,,,,,,
35067,35027,35173,,,,,,
35066,35021,35182,,,,,,
35067,35029,35181,,,,,,
35067,35026,35173,,,,,,
35068,35031,35180,,,,,,
35065,35031,35177,,,,,,
35061,35032,35180,,,,,,
35064,35026,35180,,,,,,
35067,35021,35184,,,,,,
35071,35018,35184,,,,,,
35071,35021,35182,,,,,,
35067,35024,35180,,,,,,
35066,35025,35180,,,,,,
35070,35031,35178,,,,,,
35064,35034,35183,,,,,,
35067,35041,35184,,,,,,
35067,35032,35181,,,,,,
35065,35030,35178,,,,,,
35064,35031,35180,,,,,,
35072,35024,35184,,,,,,
35069,35019,35177,,,,,,
35069,35018,35177,,,,,,
35065,35027,35178,,,,,,
35069,35031,35177,,,,,,
35069,35035,35183,,,,,,
35072,35039,35184,,,,,,
35069,35029,35175,,,,,,
35073,35034,35179,,,,,,
35067,35028,35181,,,,,,
35070,35028,35176,,,,,,
35068,35028,35184,,,,,,
35070,35019,35180,,,,,,
35067,35023,35184,,,,,,
35064,35025,35184,,,,,,
35066,35021,35179,,,,,,
35065,35024,35180,,,,,,
35063,35029,35181,,,,,,
35069,35027,35177,,,,,,
35067,35026,35178,,,,,,
35069,35029,35180,,,,,,
35065,35021,35177,,,,,,
35067,35021,35178,,,,,,
35068,35021,35182,,,,,,
35062,35023,35180,,,,,,
35071,35022,35178,,,,,,
35066,35025,35176,,,,,,
35070,35035,35175,,,,,,
35065,35029,35181,,,,,,
35066,35032,35181,,,,,,
35066,35030,35182,,,,,,
35071,35035,35178,,,,,,
35070,35033,35179,,,,,,
35067,35030,35178,,,,,,
35064,35024,35182,,,,,,
35066,35024,35181,,,,,,
35065,35023,35183,,,,,,
35064,35026,35186,,,,,,
35063,35023,35183,,,,,,
35064,35026,35186,,,,,,
35070,35032,35186,,,,,,
35062,35027,35185,,,,,,
35067,35032,35181,,,,,,
35067,35027,35183,,,,,,
35063,35026,35179,,,,,,
35067,35026,35180,,,,,,
35068,35027,35178,,,,,,
35063,35020,35183,,,,,,
35065,35025,35182,,,,,,
35065,35022,35180,,,,,,
35065,35027,35182,,,,,,
35066,35027,35181,,,,,,
35067,35027,35178,,,,,,
35064,35030,35181,,,,,,
35065,35028,35176,,,,,,
35062,35027,35178,,,,,,
35060,35024,35182,,,,,,
35068,35028,35183,,,,,,
35062,35034,35182,,,,,,
35067,35029,35187,,,,,,
35067,35030,35189,,,,,,
35067,35027,35182,,,,,,
35064,35022,35180,,,,,,
35067,35019,35178,,,,,,
35070,35028,35182,,,,,,
35072,35026,35191,,,,,,
35073,35027,35187,,,,,,
35067,35031,35183,,,,,,
35068,35025,35180,,,,,,
35066,35032,35180,,,,,,
35073,35024,35180,,,,,,
35069,35026,35183,,,,,,
35066,35022,35184,,,,,,
35067,35026,35179,,,,,,
35067,35028,35179,,,,,,
35062,35025,35180,,,,,,
35069,35025,35189,,,,,,
35068,35026,35184,,,,,,
35068,35026,35178,,,,,,
35060,35027,35178,,,,,,
35069,35024,35181,,,,,,
35066,35023,35177,,,,,,
35063,35021,35180,,,,,,
35068,35019,35185,,,,,,
35074,35026,35177,,,,,,
35075,35040,35177,,,,,,
35074,35037,35181,,,,,,
35071,35034,35180,,,,,,
35073,35030,35182,,,,,,
35071,35031,35179,,,,,,
35063,35027,35180,,,,,,
35064,35022,35179,,,,,,
35070,35019,35175,,,,,,
35064,35024,35180,,,,,,
35073,35024,35185,,,,,,
35074,35025,35181,,,,,,
35069,35017,35183,,,,,,
35067,35022,35181,,,,,,
35064,35026,35180,,,,,,
35068,35031,35186,,,,,,
35062,35030,35189,,,,,,
35067,35034,35185,,,,,,
35069,35036,35180,,,,,,
35072,35032,35185,,,,,,
35070,35024,35189,,,,,,
35068,35024,35182,,,,,,
35069,35026,35184,,,,,,
35062,35018,35178,,,,,,
35067,35032,35174,,,,,,
35064,35038,35182,,,,,,
35066,35029,35187,,,,,,
35068,35031,35177,,,,,,
35067,35029,35179,,,,,,
35068,35034,35181,,,,,,
35063,35032,35181,,,,,,
35065,35031,35182,,,,,,
35064,35031,35184,,,,,,
35062,35032,35181,,,,,,
35062,35025,35176,,,,,,
35068,35028,35177,,,,,,
35070,35027,35187,,,,,,
35063,35032,35182,,,,,,
35064,35031,35181,,,,,,
35059,35031,35180,,,,,,
35067,35026,35186,,,,,,
35067,35024,35176,,,,,,
35066,35021,35180,,,,,,
35070,35027,35186,,,,,,
35065,35031,35182,,,,,,
35066,35027,35181,,,,,,
35072,35033,35178,,,,,,
35067,35036,35176,,,,,,
35073,35038,35180,,,,,,
35064,35038,35180,,,,,,
35068,35031,35179,,,,,,
35066,35027,35177,,,,,,
35067,35026,35175,,,,,,
35071,35030,35178,,,,,,
35067,35025,35177,,,,,,
35066,35022,35177,,,,,,
35067,35021,35171,,,,,,
35066,35018,35176,,,,,,
35075,35026,35175,,,,,,
35068,35030,35177,,,,,,
35068,35032,35178,,,,,,
35064,35036,35178,,,,,,
35066,35032,35183,,,,,,
35063,35028,35186,,,,,,
35063,35021,35183,,,,,,
35069,35021,35179,,,,,,
35069,35021,35183,,,,,,
35069,35021,35179,,,,,,
35068,35024,35174,,,,,,
35069,35031,35181,,,,,,
35067,35028,35178,,,,,,
35069,35034,35176,,,,,,
35064,35034,35182,,,,,,
35066,35030,35177,,,,,,
35066,35026,35179,,,,,,
35064,35033,35182,,,,,,
35071,35027,35180,,,,,,
35074,35019,35182,,,,,,
35067,35019,35182,,,,,,
35067,35026,35176,,,,,,
35066,35024,35181,,,,,,
35070,35021,35176,,,,,,
35066,35030,35178,,,,,,
35070,35031,35179,,,,,,
35067,35030,35175,,,,,,
35068,35032,35175,,,,,,
35065,35026,35180,,,,,,
35067,35031,35182,,,,,,
35065,35023,35177,,,,,,
35067,35029,35179,,,,,,
35068,35023,35183,,,,,,
35068,35022,35181,,,,,,
35067,35019,35185,,,,,,
35064,35024,35182,,,,,,
35071,35027,35178,,,,,,
35075,35030,35178,,,,,,
35070,35027,35180,,,,,,
35069,35024,35181,,,,,,
35064,35015,35174,,,,,,
35071,35017,35176,,,,,,
35067,35022,35173,,,,,,
35069,35022,35174,,,,,,
35067,35025,35177,,,,,,
35067,35025,35182,,,,,,
35062,35027,35182,,,,,,
35063,35026,35185,,,,,,
35066,35026,35182,,,,,,
35064,35034,35184,,,,,,
35066,35030,35184,,,,,,
35059,35029,35188,,,,,,
35069,35027,35181,,,,,,
35064,35017,35179,,,,,,
35063,35030,35191,,,,,,
35066,35033,35190,,,,,,
35060,35026,35182,,,,,,
35066,35025,35181,,,,,,
35073,35024,35178,,,,,,
35068,35025,35178,,,,,,
35069,35029,35177,,,,,,
35072,35024,35174,,,,,,
35066,35021,35178,,,,,,
35066,35019,35174,,,,,,
35062,35032,35178,,,,,,
35065,35025,35180,,,,,,
35061,35024,35180,,,,,,
35066,35028,35178,,,,,,
35065,35033,35179,,,,,,
35071,35040,35178,,,,,,
35065,35024,35179,,,,,,
35062,35030,35179,,,,,,
35066,35033,35176,,,,,,
35066,35030,35180,,,,,,
35063,35026,35184,,,,,,
35061,35031,35178,,,,,,
35063,35033,35182,,,,,,
35064,35023,35170,,,,,,
35067,35023,35171,,,,,,
35066,35018,35179,,,,,,
35069,35026,35172,,,,,,
35067,35036,35177,,,,,,
35064,35033,35180,,,,,,
35064,35032,35177,,,,,,
35064,35021,35175,,,,,,
35067,35027,35182,,,,,,
35064,35025,35170,,,,,,
35066,35023,35171,,,,,,
35064,35015,35182,,,,,,
35066,35017,35177,,,,,,
35067,35020,35171,,,,,,
35069,35017,35171,,,,,,
35067,35019,35171,,,,,,
35067,35024,35174,,,,,,
35068,35029,35185,,,,,,
35068,35028,35182,,,,,,
35067,35026,35179,,,,,,
35068,35031,35177,,,,,,
35070,35024,35185,,,,,,
35065,35029,35184,,,,,,
35061,35022,35177,,,,,,
35064,35025,35170,,,,,,
35065,35030,35179,,,,,,
35064,35025,35181,,,,,,
35063,35024,35176,,,,,,
35063,35031,35179,,,,,,
35073,35030,35176,,,,,,
35067,35027,35179,,,,,,
35067,35025,35183,,,,,,
35064,35017,35182,,,,,,
35068,35017,35179,,,,,,
35059,35018,35182,,,,,,
35063,35022,35187,,,,,,
35069,35025,35181,,,,,,
35067,35026,35184,,,,,,
35065,35022,35185,,,,,,
35070,35022,35180,,,,,,
35070,35025,35179,,,,,,
35069,35025,35179,,,,,,
35073,35019,35178,,,,,,
35067,35018,35175,,,,,,
35067,35025,35175,,,,,,
35069,35030,35178,,,,,,
35071,35022,35179,,,,,,
35070,35019,35179,,,,,,
35066,35027,35177,,,,,,
35065,35028,35178,,,,,,
35065,35032,35179,,,,,,
35066,35030,35180,,,,,,
35066,35032,35174,,,,,,
35066,35032,35178,,,,,,
35066,35028,35182,,,,,,
35064,35027,35181,,,,,,
35065,35026,35183,,,,,,
35069,35026,35182,,,,,,
35067,35025,35176,,,,,,
35065,35029,35176,,,,,,
35064,35020,35178,,,,,,
35063,35023,35182,,,,,,
35064,35030,35182,,,,,,
35067,35023,35180,,,,,,
35072,35022,35182,,,,,,
35070,35014,35178,,,,,,
35067,35015,35184,,,,,,
35073,35019,35184,,,,,,
35070,35024,35180,,,,,,
35073,35022,35175,,,,,,
35070,35021,35172,,,,,,
35064,35023,35179,,,,,,
35067,35030,35175,,,,,,
35063,35032,35178,,,,,,
35065,35035,35180,,,,,,
35065,35034,35181,,,,,,
35067,35026,35184,,,,,,
35070,35022,35178,,,,,,
35067,35034,35180,,,,,,
35066,35027,35183,,,,,,
35064,35026,35178,,,,,,
35063,35026,35183,,,,,,
35066,35022,35181,,,,,,
35060,35028,35176,,,,,,
35071,35027,35176,,,,,,
35064,35031,35177,,,,,,
35066,35035,35176,,,,,,
35070,35038,35182,,,,,,
35075,35027,35175,,,,,,
35073,35018,35182,,,,,,
35069,35018,35178,,,,,,
35071,35021,35176,,,,,,
35068,35020,35176,,,,,,
35069,35022,35180,,,,,,
35065,35026,35178,,,,,,
35069,35032,35178,,,,,,
35068,35028,35179,,,,,,
35062,35026,35176,,,,,,
35069,35022,35176,,,,,,
35068,35027,35178,,,,,,
35067,35026,35178,,,,,,
35070,35031,35182,,,,,,
35070,35025,35179,,,,,,
35064,35022,35174,,,,,,
35066,35026,35176,,,,,,
35068,35029,35174,,,,,,
35068,35035,35175,,,,,,
35068,35041,35177,,,,,,
35067,35030,35182,,,,,,
35064,35037,35179,,,,,,
35068,35033,35180,,,,,,
35072,35025,35180,,,,,,
35066,35024,35180,,,,,,
35062,35018,35178,,,,,,
35067,35019,35184,,,,,,
35069,35024,35182,,,,,,
35068,35025,35185,,,,,,
35068,35034,35184,,,,,,
35072,35024,35182,,,,,,
35067,35026,35176,,,,,,
35069,35023,35186,,,,,,
35065,35027,35179,,,,,,
35068,35024,35182,,,,,,
35064,35024,35182,,,,,,
35064,35030,35174,,,,,,
35069,35028,35178,,,,,,
35065,35024,35180,,,,,,
35071,35028,35183,,,,,,
35069,35031,35179,,,,,,
35067,35030,35172,,,,,,
35066,35033,35174,,,,,,
35062,35028,35182,,,,,,
35066,35033,35184,,,,,,
35065,35030,35182,,,,,,
35063,35030,35178,,,,,,
35064,35021,35177,,,,,,
35064,35026,35179,,,,,,
35066,35023,35176,,,,,,
35065,35028,35186,,,,,,
35068,35029,35183,,,,,,
35066,35025,35179,,,,,,
35065,35031,35184,,,,,,
35066,35033,35177,,,,,,
35068,35029,35175,,,,,,
35066,35035,35180,,,,,,
35068,35024,35178,,,,,,
35068,35017,35181,,,,,,
35067,35021,35177,,,,,,
35067,35022,35180,,,,,,
35073,35025,35180,,,,,,
35071,35023,35182,,,,,,
35064,35032,35180,,,,,,
35064,35038,35184,,,,,,
35067,35033,35180,,,,,,
35061,35035,35175,,,,,,
35064,35031,35177,,,,,,
35069,35032,35181,,,,,,
35067,35030,35187,,,,,,
35064,35022,35186,,,,,,
35069,35025,35180,,,,,,
35067,35031,35179,,,,,,
35064,35027,35179,,,,,,
35062,35033,35182,,,,,,
35063,35030,35180,,,,,,
35067,35031,35184,,,,,,
35066,35034,35182,,,,,,
35069,35032,35181,,,,,,
35066,35023,35182,,,,,,
35065,35029,35183,,,,,,
35062,35023,35182,,,,,,
35067,35022,35182,,,,,,
35067,35023,35184,,,,,,
35070,35025,35184,,,,,,
35068,35028,35183,,,,,,
35070,35025,35177,,,,,,
35069,35036,35180,,,,,,
35066,35030,35179,,,,,,
35067,35024,35174,,,,,,
35069,35035,35178,,,,,,
35066,35030,35179,,,,,,
35067,35028,35174,,,,,,
35064,35031,35174,,,,,,
35063,35021,35179,,,,,,
35058,35018,35179,,,,,,
35059,35030,35177,,,,,,
35065,35037,35178,,,,,,
35069,35037,35176,,,,,,
35063,35031,35182,,,,,,
35066,35032,35180,,,,,,
35064,35029,35176,,,,,,
35065,35031,35182,,,,,,
35063,35025,35183,,,,,,
35067,35028,35189,,,,,,
35066,35027,35187,,,,,,
35062,35027,35185,,,,,,
35066,35029,35183,,,,,,
35065,35029,35184,,,,,,
35069,35033,35186,,,,,,
35067,35033,35179,,,,,,
35070,35040,35178,,,,,,
35068,35026,35174,,,,,,
35064,35024,35177,,,,,,
35067,35027,35178,,,,,,
35067,35029,35176,,,,,,
35070,35036,35174,,,,,,
35068,35025,35173,,,,,,
35063,35028,35175,,,,,,
35065,35031,35182,,,,,,
35064,35024,35186,,,,,,
35063,35033,35180,,,,,,
35065,35039,35177,,,,,,
35067,35035,35179,,,,,,
35071,35033,35178,,,,,,
35067,35029,35182,,,,,,
35067,35027,35175,,,,,,
35066,35024,35177,,,,,,
35068,35038,35179,,,,,,
35064,35031,35182,,,,,,
35064,35032,35178,,,,,,
35067,35032,35178,,,,,,
35066,35032,35180,,,,,,
35068,35035,35180,,,,,,
35066,35029,35181,,,,,,
35067,35030,35175,,,,,,
35067,35027,35178,,,,,,
35072,35027,35182,,,,,,
35066,35017,35179,,,,,,
35071,35026,35178,,,,,,
35071,35026,35182,,,,,,
35068,35023,35178,,,,,,
35070,35023,35180,,,,,,
35066,35029,35181,,,,,,
35064,35029,35186,,,,,,
35064,35033,35183,,,,,,
35062,35029,35180,,,,,,
35063,35022,35182,,,,,,
35067,35024,35185,,,,,,
35068,35030,35187,,,,,,
35064,35034,35181,,,,,,
35059,35023,35176,,,,,,
35066,35034,35182,,,,,,
35067,35019,35179,,,,,,
35071,35030,35185,,,,,,
35069,35035,35178,,,,,,
35066,35036,35182,,,,,,
35066,35032,35177,,,,,,
35065,35033,35178,,,,,,
35071,35029,35178,,,,,,
35069,35029,35181,,,,,,
35066,35026,35178,,,,,,
35071,35027,35177,,,,,,
35069,35024,35177,,,,,,
35070,35026,35178,,,,,,
35065,35029,35183,,,,,,
35069,35027,35182,,,,,,
35065,35038,35181,,,,,,
35067,35027,35185,,,,,,
35068,35035,35177,,,,,,
35068,35038,35179,,,,,,
35071,35024,35179,,,,,,
35067,35031,35179,,,,,,
35066,35031,35181,,,,,,
35067,35031,35182,,,,,,
35064,35025,35180,,,,,,
35070,35026,35183,,,,,,
35074,35032,35178,,,,,,
35068,35037,35182,,,,,,
35068,35042,35183,,,,,,
35067,35041,35184,,,,,,
35067,35035,35178,,,,,,
35066,35029,35177,,,,,,
35069,35028,35183,,,,,,
35073,35024,35185,,,,,,
35072,35024,35183,,,,,,
35066,35030,35181,,,,,,
35062,35024,35177,,,,,,
35062,35023,35176,,,,,,
35068,35028,35177,,,,,,
35067,35026,35180,,,,,,
35066,35035,35182,,,,,,
35067,35033,35184,,,,,,
35070,35032,35178,,,,,,
35067,35027,35179,,,,,,
35068,35027,35184,,,,,,
35064,35022,35183,,,,,,
35064,35022,35176,,,,,,
35065,35014,35174,,,,,,
35069,35024,35179,,,,,,
35065,35022,35178,,,,,,
35067,35025,35174,,,,,,
35062,35036,35173,,,,,,
35070,35033,35180,,,,,,
35070,35037,35180,,,,,,
35070,35031,35187,,,,,,
35067,35035,35185,,,,,,
35069,35024,35181,,,,,,
35067,35022,35179,,,,,,
35065,35027,35183,,,,,,
35065,35024,35191,,,,,,
35063,35024,35183,,,,,,
35069,35029,35183,,,,,,
35069,35027,35184,,,,,,
35064,35022,35184,,,,,,
35064,35026,35180,,,,,,
35065,35030,35174,,,,,,
35063,35019,35178,,,,,,
35067,35019,35179,,,,,,
35065,35024,35189,,,,,,
35074,35017,35182,,,,,,
35068,35024,35182,,,,,,
35066,35025,35184,,,,,,
35067,35032,35182,,,,,,
35070,35041,35177,,,,,,
35063,35035,35181,,,,,,
35072,35031,35186,,,,,,
35066,35029,35180,,,,,,
35062,35030,35181,,,,,,
35070,35029,35178,,,,,,
35067,35035,35181,,,,,,
35063,35029,35180,,,,,,
35067,35031,35184,,,,,,
35067,35029,35180,,,,,,
35065,35026,35179,,,,,,
35068,35021,35179,,,,,,
35068,35032,35178,,,,,,
35066,35029,35185,,,,,,
35070,35030,35179,,,,,,
35069,35021,35180,,,,,,
35071,35019,35178,,,,,,
35067,35024,35180,,,,,,
35069,35021,35184,,,,,,
35066,35023,35184,,,,,,
35065,35027,35180,,,,,,
35072,35027,35181,,,,,,
35065,35024,35186,,,,,,
35065,35025,35187,,,,,,
35064,35027,35182,,,,,,
35065,35033,35181,,,,,,
35072,35040,35183,,,,,,
35071,35033,35183,,,,,,
35067,35027,35183,,,,,,
35066,35027,35184,,,,,,
35066,35029,35179,,,,,,
35069,35025,35179,,,,,,
35067,35020,35182,,,,,,
35068,35026,35183,,,,,,
35076,35024,35184,,,,,,
35079,35034,35186,,,,,,
35071,35032,35179,,,,,,
35070,35034,35176,,,,,,
35062,35031,35175,,,,,,
35066,35031,35182,,,,,,
35070,35023,35179,,,,,,
35065,35021,35178,,,,,,
35065,35033,35180,,,,,,
35068,35027,35184,,,,,,
35071,35032,35182,,,,,,
35068,35029,35182,,,,,,
35071,35031,35186,,,,,,
35066,35029,35189,,,,,,
35067,35027,35182,,,,,,
35067,35027,35179,,,,,,
35068,35036,35174,,,,,,
35064,35026,35180,,,,,,
35064,35021,35180,,,,,,
35067,35016,35175,,,,,,
35065,35016,35175,,,,,,
35067,35030,35178,,,,,,
35069,35035,35181,,,,,,
35065,35035,35181,,,,,,
35064,35036,35184,,,,,,
35065,35037,35189,,,,,,
35063,35036,35185,,,,,,
35064,35036,35180,,,,,,
35070,35033,35180,,,,,,
35074,35030,35181,,,,,,
35067,35025,35183,,,,,,
35066,35032,35181,,,,,,
35070,35028,35180,,,,,,
35070,35038,35180,,,,,,
35064,35027,35176,,,,,,
35070,35022,35178,,,,,,
35065,35030,35181,,,,,,
35062,35027,35178,,,,,,
35066,35029,35182,,,,,,
35069,35019,35181,,,,,,
35071,35021,35174,,,,,,
35071,35017,35188,,,,,,
35067,35021,35187,,,,,,
35067,35025,35182,,,,,,
35066,35021,35183,,,,,,
35071,35034,35185,,,,,,
35064,35026,35178,,,,,,
35065,35029,35182,,,,,,
35067,35033,35184,,,,,,
35068,35035,35188,,,,,,
35067,35029,35183,,,,,,
35069,35018,35186,,,,,,
35064,35013,35179,,,,,,
35069,35017,35179,,,,,,
35067,35022,35179,,,,,,
35072,35022,35184,,,,,,
35064,35031,35181,,,,,,
35065,35038,35183,,,,,,
35063,35040,35184,,,,,,
35063,35032,35182,,,,,,
35061,35024,35173,,,,,,
35070,35033,35177,,,,,,
35066,35031,35187,,,,,,
35065,35024,35182,,,,,,
35062,35025,35185,,,,,,
35062,35022,35184,,,,,,
35067,35025,35190,,,,,,
35068,35023,35186,,,,,,
35067,35027,35181,,,,,,
35065,35036,35183,,,,,,
35068,35035,35187,,,,,,
35067,35031,35190,,,,,,
35057,35028,35189,,,,,,
35065,35029,35186,,,,,,
35064,35027,35189,,,,,,
35068,35036,35190,,,,,,
35061,35028,35191,,,,,,
35069,35026,35189,,,,,,
35063,35027,35186,,,,,,
35069,35029,35181,,,,,,
35066,35029,35182,,,,,,
35063,35029,35185,,,,,,
35070,35027,35182,,,,,,
35070,35032,35186,,,,,,
35070,35031,35185,,,,,,
35067,35021,35181,,,,,,
35070,35018,35181,,,,,,
35066,35014,35183,,,,,,
35067,35023,35183,,,,,,
35068,35022,35184,,,,,,
35070,35019,35182,,,,,,
35067,35027,35182,,,,,,
35065,35027,35183,,,,,,
35067,35032,35173,,,,,,
35072,35031,35178,,,,,,
35072,35028,35182,,,,,,
35065,35027,35174,,,,,,
35066,35022,35186,,,,,,
35064,35022,35183,,,,,,
35069,35025,35185,,,,,,
35057,35025,35190,,,,,,
35066,35029,35187,,,,,,
35067,35032,35184,,,,,,
35069,35027,35183,,,,,,
35066,35025,35173,,,,,,
35073,35032,35173,,,,,,
35064,35034,35180,,,,,,
35067,35030,35185,,,,,,
35062,35027,35187,,,,,,
35068,35028,35185,,,,,,
35065,35027,35182,,,,,,
35069,35028,35181,,,,,,
35068,35027,35183,,,,,,
35068,35030,35179,,,,,,
35069,35021,35182,,,,,,
35070,35025,35181,,,,,,
35068,35033,35187,,,,,,
35062,35037,35181,,,,,,
35063,35036,35183,,,,,,
35063,35026,35182,,,,,,
35067,35024,35176,,,,,,
35064,35025,35172,,,,,,
35067,35023,35178,,,,,,
35072,35027,35184,,,,,,
35065,35032,35176,,,,,,
35069,35041,35185,,,,,,
35065,35040,35186,,,,,,
35066,35036,35187,,,,,,
35067,35048,35185,,,,,,
35066,35046,35186,,,,,,
35068,35034,35184,,,,,,
35064,35031,35177,,,,,,
35065,35027,35176,,,,,,
35066,35035,35186,,,,,,
35069,35029,35182,,,,,,
35069,35029,35184,,,,,,
35072,35030,35187,,,,,,
35072,35027,35181,,,,,,
35067,35035,35179,,,,,,
35071,35027,35179,,,,,,
35071,35027,35171,,,,,,
35069,35018,35185,,,,,,
35064,35022,35181,,,,,,
35066,35022,35179,,,,,,
35069,35021,35174,,,,,,
35072,35029,35178,,,,,,
35070,35027,35182,,,,,,
35072,35028,35185,,,,,,
35068,35029,35183,,,,,,
35059,35032,35187,,,,,,
35066,35035,35184,,,,,,
35069,35031,35177,,,,,,
35071,35030,35184,,,,,,
35069,35029,35178,,,,,,
35075,35026,35184,,,,,,
35073,35024,35186,,,,,,
35073,35030,35179,,,,,,
35071,35025,35180,,,,,,
35071,35028,35180,,,,,,
35069,35024,35179,,,,,,
35072,35032,35181,,,,,,
35073,35038,35188,,,,,,
35073,35043,35182,,,,,,
35065,35031,35189,,,,,,
35069,35032,35182,,,,,,
35069,35032,35182,,,,,,
35067,35034,35185,,,,,,
35070,35023,35186,,,,,,
35074,35023,35181,,,,,,
35069,35025,35182,,,,,,
35066,35026,35178,,,,,,
35063,35032,35180,,,,,,
35067,35035,35183,,,,,,
35064,35035,35190,,,,,,
35068,35029,35189,,,,,,
35063,35038,35183,,,,,,
35069,35030,35185,,,,,,
35071,35017,35187,,,,,,
35071,35020,35183,,,,,,
35068,35021,35178,,,,,,
35066,35025,35182,,,,,,
35075,35024,35183,,,,,,
35065,35022,35182,,,,,,
35063,35030,35183,,,,,,
35068,35039,35174,,,,,,
35064,35036,35180,,,,,,
35069,35035,35183,,,,,,
35067,35030,35184,,,,,,
35067,35019,35176,,,,,,
35075,35023,35183,,,,,,
35067,35024,35178,,,,,,
35072,35024,35182,,,,,,
35067,35027,35182,,,,,,
35068,35032,35182,,,,,,
35065,35023,35179,,,,,,
35064,35035,35178,,,,,,
35067,35037,35186,,,,,,
35065,35032,35188,,,,,,
35069,35028,35178,,,,,,
35065,35029,35185,,,,,,
35063,35027,35184,,,,,,
35063,35038,35179,,,,,,
35067,35029,35188,,,,,,
35067,35027,35179,,,,,,
35069,35027,35186,,,,,,
35067,35040,35185,,,,,,
