CONTEC DATA LOGGER
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
4480,3,AIO-163202FX-USB,16,CONTEC0000,1000,1491373360000000,2017/04/05 15:22:40'000"000,10000
ChannelName,DeviceCh,Sequence,Range,ScalingEnabled,MaxScale,MinScale,Option
Channel 1,1,0,0,0,10.000000,-10.000000,0
Channel 2,2,1,0,0,10.000000,-10.000000,0
Channel 3,3,2,0,0,10.000000,-10.000000,0
Data
34078,34042,34101
34078,34044,34101
34076,34020,34102
34076,34043,34093
34073,34045,34092
34073,34044,34091
34080,34039,34095
34075,34044,34092
34069,34039,34094
34080,34040,34102
34073,34040,34106
34076,34034,34103
34078,34037,34102
34068,34038,34096
34074,34044,34103
34073,34040,34091
34073,34040,34100
34077,34026,34100
34075,34041,34108
34073,34040,34108
34071,34008,34113
34075,34050,34108
34072,34034,34097
34073,34036,34088
34074,34050,34094
34070,34043,34088
34077,34061,34095
34073,34040,34091
34073,34038,34122
34071,34037,34097
34071,34037,34098
34078,34045,34106
34072,34045,34097
34070,34039,34101
34071,34042,34099
34073,34035,34087
34069,34036,34102
34080,34035,34100
34075,34040,34096
34076,34049,34105
34077,34032,34091
34072,34018,34113
34073,34038,34097
34073,34039,34098
34071,34036,34103
34075,34049,34101
34074,34036,34094
34074,34036,34100
34081,34045,34094
34070,34045,34099
34073,34057,34094
34076,34041,34094
34077,34042,34093
34076,34048,34105
34073,34048,34073
34074,34029,34102
34073,34063,34100
34077,34044,34084
34075,34037,34104
34080,34038,34099
34076,34013,34111
34078,34041,34100
34077,34031,34099
34073,34043,34091
34075,34032,34086
34077,34038,34090
34078,34034,34089
34072,34029,34093
34074,34045,34089
34073,34047,34094
34076,34038,34089
34073,34035,34106
34078,34030,34105
34079,34041,34095
34079,34037,34096
34079,34037,34103
34078,34039,34095
34081,34052,34099
34080,34045,34110
34081,34078,34087
34075,34043,34117
34079,34043,34092
34076,34051,34102
34081,34039,34108
34078,34039,34099
34070,34041,34094
34078,34042,34096
34081,34045,34098
34076,34031,34098
34081,34034,34099
34081,34034,34094
34080,34041,34098
34073,34044,34097
34084,34041,34099
34080,34035,34100
34085,34073,34086
34079,34037,34098
34077,34041,34104
34078,34044,34093
34076,34037,34141
34076,34037,34095
34079,34036,34092
34076,34026,34104
34079,34020,34104
34078,34044,34092
34074,34043,34097
34081,34040,34098
34080,34050,34111
34078,34038,34100
34077,34030,34089
34081,34034,34082
34077,34042,34100
34080,34040,34093
34081,34015,34102
34082,34040,34118
34081,34066,34077
34078,34027,34096
34078,34034,34095
34080,34043,34098
34084,34045,34089
34078,34038,34092
34085,34012,34090
34078,34032,34091
34076,34033,34082
34084,34015,34107
34079,34047,34093
34077,34047,34096
34079,34041,34099
34078,34040,34089
34084,34053,34101
34077,34040,34108
34076,34030,34103
34078,34040,34096
34080,34051,34099
34078,34076,34101
34084,34022,34095
34078,34040,34097
34074,34052,34094
34081,34043,34102
34075,34041,34105
34080,34032,34103
34085,34038,34108
34084,34044,34097
34082,34017,34093
34081,34035,34095
34080,34028,34094
34076,34034,34092
34077,34062,34079
34079,34056,34090
34080,34073,34088
34082,34005,34113
34086,34051,34116
34085,34037,34114
34078,34053,34107
34074,34014,34085
34077,34054,34100
34072,34049,34098
34077,34047,34092
34076,34038,34093
34077,34040,34094
34077,34036,34109
34076,34050,34096
34081,34046,34103
34084,34044,34081
34082,34048,34092
34075,34030,34098
34078,34052,34100
34078,34041,34093
34082,34032,34101
34081,34034,34090
34076,34042,34095
34079,34044,34084
34076,34035,34097
34084,34038,34099
34078,34045,34114
34080,34044,34083
34074,34032,34096
34077,34051,34108
34078,34050,34103
34074,34036,34097
34071,34039,34098
34072,34043,34086
34074,34049,34093
34075,34050,34092
34074,34037,34099
34077,34067,34092
34075,34040,34098
34076,34048,34110
34083,34044,34101
34080,34046,34091
34081,34041,34095
34076,34043,34100
34069,34036,34099
34076,34051,34110
34071,34045,34097
34080,34043,34095
34080,34030,34085
34078,34024,34105
34076,34046,34105
34074,34050,34100
34075,34046,34095
34071,34038,34096
34071,34044,34100
34074,34036,34095
34081,34037,34102
34079,34038,34096
34076,34041,34074
34071,34046,34086
34080,34036,34093
34081,34028,34109
34074,34037,34095
34073,34037,34098
34077,34055,34097
34079,34035,34093
34081,34037,34096
34082,34042,34096
34078,34040,34092
34083,34045,34108
34081,34041,34098
34074,34047,34105
34078,34041,34102
34078,34037,34090
34081,34039,34096
34076,34039,34108
34076,34033,34100
34076,34037,34102
34084,34038,34098
34087,34037,34104
34084,34063,34101
34082,34043,34095
34071,34031,34099
34076,34051,34092
34075,34044,34100
34081,34051,34112
34078,34036,34107
34078,34038,34092
34074,34020,34108
34072,34044,34098
34077,34041,34094
34077,34058,34099
34079,34047,34098
34079,34050,34095
34073,34039,34099
34077,34028,34101
34081,34029,34097
34078,34024,34093
34069,34040,34097
34074,34040,34094
34078,34034,34100
34079,34037,34092
34082,34038,34097
34076,34036,34071
34078,34036,34098
34079,34044,34093
34076,34036,34106
34083,34036,34102
