CONTEC DATA LOGGER
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
4480,3,AIO-163202FX-USB,16,CONTEC0000,1000,1491373405000000,2017/04/05 15:23:25'000"000,10000
ChannelName,DeviceCh,Sequence,Range,ScalingEnabled,MaxScale,MinScale,Option
Channel 1,1,0,0,0,10.000000,-10.000000,0
Channel 2,2,1,0,0,10.000000,-10.000000,0
Channel 3,3,2,0,0,10.000000,-10.000000,0
Data
33420,33405,33448
33420,33403,33449
33416,33399,33447
33422,33399,33449
33421,33402,33452
33424,33418,33452
33419,33404,33445
33420,33404,33451
33418,33406,33445
33420,33406,33442
33419,33401,33439
33420,33404,33441
33419,33403,33438
33419,33404,33439
33424,33404,33436
33426,33403,33437
33424,33401,33444
33421,33398,33443
33423,33399,33454
33421,33399,33450
33419,33399,33446
33422,33403,33447
33424,33405,33446
33417,33399,33450
33421,33402,33454
33423,33402,33447
33422,33404,33444
33418,33400,33454
33417,33402,33453
33419,33402,33447
33422,33404,33450
33421,33402,33444
33419,33400,33443
33417,33402,33446
33418,33403,33450
33416,33401,33446
33421,33397,33441
33415,33400,33443
33418,33401,33449
33418,33396,33447
33419,33403,33451
33415,33404,33449
33415,33405,33448
33418,33399,33445
33413,33406,33444
33417,33408,33442
33414,33401,33445
33415,33400,33447
33421,33404,33448
33420,33404,33449
33418,33400,33448
33418,33398,33445
33419,33409,33446
33420,33407,33442
33420,33403,33447
33423,33408,33447
33420,33404,33444
33420,33397,33442
33418,33404,33450
33417,33398,33450
33417,33404,33447
33421,33407,33446
33413,33406,33447
33415,33413,33440
33415,33409,33444
33415,33408,33449
33417,33408,33449
33418,33405,33452
33420,33408,33444
33417,33404,33446
33417,33406,33444
33422,33400,33441
33421,33393,33447
33417,33396,33449
33416,33400,33451
33415,33398,33446
33412,33404,33449
33418,33401,33444
33420,33412,33449
33418,33405,33443
33420,33404,33445
33417,33401,33447
33419,33400,33447
33418,33412,33446
33418,33407,33449
33419,33407,33450
33420,33405,33446
33418,33403,33451
33421,33405,33449
33419,33402,33444
33417,33402,33446
33415,33405,33445
33412,33407,33446
33416,33408,33449
33417,33409,33446
33415,33397,33445
33414,33402,33440
33415,33402,33447
33414,33404,33448
33415,33402,33447
33420,33403,33445
33419,33406,33453
33417,33403,33450
33420,33406,33448
33422,33402,33447
33414,33404,33450
33415,33401,33448
33417,33405,33453
33418,33411,33452
33414,33407,33448
33420,33405,33449
33418,33402,33442
33416,33405,33445
33417,33402,33440
33420,33401,33448
33418,33395,33444
33422,33397,33449
33420,33398,33447
33420,33401,33446
33423,33402,33443
33423,33405,33442
33419,33404,33450
33413,33405,33443
33414,33403,33445
33416,33405,33440
33417,33406,33445
33418,33402,33446
33419,33398,33448
33420,33408,33452
33416,33407,33443
33416,33400,33440
33418,33401,33444
33417,33399,33436
33413,33393,33443
33421,33401,33442
33417,33404,33440
33416,33406,33446
33418,33402,33446
33417,33406,33448
33413,33401,33445
33418,33396,33444
33415,33399,33444
33422,33398,33451
33415,33396,33451
33415,33397,33450
33420,33400,33449
33417,33405,33449
33419,33399,33450
33418,33401,33449
33420,33404,33447
33420,33409,33442
33420,33404,33442
33415,33398,33444
33419,33401,33442
33421,33405,33444
33421,33405,33446
33422,33402,33441
33417,33397,33445
33417,33403,33445
33417,33411,33444
33417,33413,33441
33421,33413,33447
33417,33411,33451
33416,33408,33448
33420,33409,33449
33424,33405,33448
33420,33398,33445
33420,33402,33450
33423,33406,33445
33417,33398,33451
33415,33400,33449
33415,33397,33447
33418,33403,33455
33419,33399,33449
33420,33404,33445
33417,33398,33447
33418,33400,33452
33418,33400,33446
33420,33400,33445
33415,33399,33448
33420,33397,33446
33416,33402,33445
33419,33399,33451
33420,33398,33452
33425,33397,33445
33424,33401,33449
33421,33400,33445
33419,33402,33445
33419,33402,33448
33417,33405,33448
33420,33398,33445
33416,33399,33444
33419,33402,33443
33415,33402,33450
33412,33401,33449
33420,33403,33447
33422,33397,33446
33420,33398,33444
33419,33398,33445
33420,33406,33443
33423,33406,33448
33418,33406,33446
33422,33406,33444
33421,33403,33444
33420,33403,33445
33417,33401,33442
33421,33399,33446
33420,33406,33447
33422,33403,33446
33428,33402,33449
33420,33408,33448
33419,33401,33449
33422,33401,33446
33419,33407,33446
33422,33409,33441
33418,33402,33445
33419,33401,33444
33416,33405,33444
33417,33408,33448
33419,33398,33444
33421,33397,33449
